eskuinera
257839, -0.02, -0.17, 1.60, 0.37, -1.89, -2.26, 16.67, 9.90, -2.28, 101.89
257965, -0.05, -0.46, 0.53, 22.46, -1.71, -3.23, 16.70, 10.68, -1.54, 101.90
258091, 0.06, -0.39, 0.60, -0.55, -5.25, -0.61, 16.63, 10.79, -2.53, 101.90
258216, -0.13, 0.02, 2.10, 31.80, -0.31, 0.31, 16.65, 11.55, -3.61, 101.89
258342, 0.02, -0.45, 0.00, -27.71, -2.69, -1.34, 17.09, 11.19, -3.54, 101.90
258468, 0.10, -0.24, 0.75, -5.74, -1.28, 0.61, 17.15, 11.19, -3.69, 101.90
258595, -0.11, -0.28, 0.98, -11.84, -2.26, 2.01, 17.40, 11.85, -3.69, 101.90
258721, -0.08, -0.08, 1.13, -39.31, 3.42, -1.53, 17.75, 11.68, -4.14, 101.90
258847, 0.04, -0.01, 1.59, 5.31, -8.91, 4.33, 17.77, 12.13, -5.19, 101.90
258974, -0.00, 0.21, 1.37, -81.67, 10.50, -5.00, 17.48, 12.24, -5.55, 101.89
259100, 0.03, 0.08, 1.75, 6.90, -7.20, 3.54, 17.68, 12.23, -6.46, 101.90
259227, 0.00, -0.67, 0.05, 19.59, -0.98, 1.16, 17.38, 11.45, -7.30, 101.89
259353, -0.08, -0.10, 1.03, -12.94, -0.24, -0.43, 17.81, 11.76, -7.02, 101.90
259481, -0.03, 0.23, 2.66, -33.94, -4.64, -0.67, 18.14, 12.18, -7.97, 101.89
259608, -0.14, -0.08, 2.02, 38.57, -4.15, -0.31, 17.80, 11.49, -6.99, 101.90
259734, -0.16, 0.71, 3.73, -92.53, -4.82, -1.89, 17.94, 11.05, -7.63, 101.90
259860, 0.22, -0.40, 1.00, -14.53, 2.81, 0.85, 18.35, 11.44, -8.96, 101.90
259986, -0.01, -0.06, 1.67, -22.58, -1.89, -4.58, 18.62, 11.24, -9.24, 101.90
260113, -0.04, -0.51, 0.68, 42.79, -6.47, 1.34, 18.66, 10.85, -9.44, 101.90
260239, -0.10, 0.01, 2.35, -20.51, -6.41, 1.53, 18.82, 10.64, -9.79, 101.90
260365, 0.02, -0.65, -0.08, 32.59, -2.75, 6.10, 18.33, 10.80, -10.47, 101.90
